timestamp,open,high,low,close,volume,spread
2012-02-29 00:00:00,1783.88,1790.4,1688.42,1696.39,81954,0
2012-03-01 00:00:00,1694.75,1725.76,1694.43,1718.31,79521,0
2012-03-02 00:00:00,1718.3,1724.04,1704.6,1711.67,60496,0
2012-03-05 00:00:00,1712.05,1716.52,1693.72,1706.66,65805,0
2012-03-06 00:00:00,1705.99,1708.7,1663.06,1673.95,76740,0
2012-03-07 00:00:00,1674.73,1687.91,1670.89,1683.93,59368,0
2012-03-08 00:00:00,1683.9,1703.76,1683.35,1699.13,56035,0
2012-03-09 00:00:00,1699.3,1714.89,1676.49,1713.65,64660,0
2012-03-12 00:00:00,1713.64,1716.37,1692.17,1701.07,57974,0
2012-03-13 00:00:00,1699.56,1705.43,1661.99,1675.12,77349,0
2012-03-14 00:00:00,1673.63,1682.08,1634.29,1643.65,79997,0
2012-03-15 00:00:00,1643.43,1666.3,1635.8,1657.34,69175,0
2012-03-16 00:00:00,1657.25,1664.5,1639.4,1659.58,63603,0
2012-03-19 00:00:00,1659.1,1669.72,1652.18,1664.08,58080,0
2012-03-20 00:00:00,1664.21,1664.49,1641.4,1650.4,61558,0
2012-03-21 00:00:00,1650.55,1661.58,1646.39,1649.69,63748,0
2012-03-22 00:00:00,1649.92,1656.1,1627.86,1644.7,59905,0
2012-03-23 00:00:00,1644.88,1666.09,1641.97,1661.59,50652,0
2012-03-26 00:00:00,1662.52,1693.33,1655.26,1690.01,55051,0
2012-03-27 00:00:00,1690.04,1696.93,1679.3,1680.63,38483,0
2012-03-28 00:00:00,1679.85,1684.45,1654.28,1663.13,49280,0
2012-03-29 00:00:00,1662.67,1664.7,1644.9,1661.05,43718,0
2012-03-30 00:00:00,1660.86,1670.73,1659.56,1668.03,71155,0
2012-04-02 00:00:00,1669.73,1683.37,1662.67,1677.17,78353,0
2012-04-03 00:00:00,1676.29,1680.76,1638.74,1646.22,85407,0
2012-04-04 00:00:00,1644.67,1647.8,1611.91,1620.41,82427,0
2012-04-05 00:00:00,1620.09,1633.23,1619.72,1630.9,65681,0
2012-04-06 00:00:00,1630.9,1630.95,1630.17,1630.27,123,0
2012-04-09 00:00:00,1643.0,1648.55,1635.31,1640.05,72434,0
2012-04-10 00:00:00,1641.0,1662.97,1631.61,1659.24,93953,0
2012-04-11 00:00:00,1659.16,1662.31,1652.75,1659.06,77226,0
2012-04-12 00:00:00,1658.91,1679.91,1650.27,1674.74,73580,0
2012-04-13 00:00:00,1674.69,1677.46,1649.09,1658.1,74317,0
2012-04-16 00:00:00,1655.26,1657.78,1640.97,1652.62,86995,0
2012-04-17 00:00:00,1652.36,1657.21,1634.26,1649.84,70233,0
2012-04-18 00:00:00,1649.86,1654.1,1637.66,1641.84,68255,0
2012-04-19 00:00:00,1641.65,1653.64,1630.86,1642.43,79873,0
2012-04-20 00:00:00,1642.35,1646.97,1638.35,1642.81,66306,0
2012-04-23 00:00:00,1641.82,1643.07,1622.95,1638.1,74509,0
2012-04-24 00:00:00,1638.34,1649.05,1633.78,1641.39,67261,0
2012-04-25 00:00:00,1640.6,1646.48,1624.38,1643.74,75579,0
2012-04-26 00:00:00,1644.01,1660.83,1641.7,1656.4,63585,0
2012-04-27 00:00:00,1654.77,1667.39,1650.38,1662.4,58795,0
2012-04-30 00:00:00,1662.16,1666.1,1645.14,1663.91,50184,0
2012-05-01 00:00:00,1665.37,1671.32,1656.81,1662.07,44882,0
2012-05-02 00:00:00,1662.12,1662.94,1645.75,1653.1,63844,0
2012-05-03 00:00:00,1653.12,1653.45,1630.78,1635.6,58785,0
2012-05-04 00:00:00,1635.79,1647.25,1626.47,1642.11,60181,0
2012-05-07 00:00:00,1642.29,1642.4,1631.83,1637.73,67408,0
2012-05-08 00:00:00,1638.33,1638.88,1595.23,1605.05,77157,0
2012-05-09 00:00:00,1605.05,1606.22,1580.04,1589.2,97595,0
2012-05-10 00:00:00,1589.2,1601.57,1585.49,1593.65,77247,0
2012-05-11 00:00:00,1593.65,1594.82,1572.39,1578.89,77851,0
2012-05-14 00:00:00,1584.84,1585.51,1555.58,1556.1,87165,0
2012-05-15 00:00:00,1556.47,1563.8,1541.2,1543.5,85366,0
2012-05-16 00:00:00,1543.73,1551.58,1526.85,1539.83,101513,0
2012-05-17 00:00:00,1538.38,1579.8,1538.38,1573.43,76050,0
2012-05-18 00:00:00,1573.58,1597.45,1567.74,1592.68,79967,0
2012-05-21 00:00:00,1590.27,1599.28,1584.5,1591.58,73861,0
2012-05-22 00:00:00,1592.63,1594.24,1561.15,1567.13,79085,0
2012-05-23 00:00:00,1566.98,1568.51,1533.36,1560.86,95492,0
2012-05-24 00:00:00,1560.88,1577.73,1551.35,1557.17,87810,0
2012-05-25 00:00:00,1558.0,1573.63,1550.95,1572.48,54531,0
2012-05-28 00:00:00,1573.73,1583.64,1571.18,1574.65,26499,0
2012-05-29 00:00:00,1573.95,1582.46,1547.54,1554.88,59851,0
2012-05-30 00:00:00,1555.33,1569.33,1532.44,1562.53,71235,0
2012-05-31 00:00:00,1562.51,1572.57,1552.43,1559.63,67760,0
2012-06-01 00:00:00,1559.53,1629.89,1544.88,1623.33,77213,0
2012-06-04 00:00:00,1624.68,1628.0,1608.75,1618.18,69412,0
2012-06-05 00:00:00,1618.18,1623.35,1611.89,1617.03,57771,0
2012-06-06 00:00:00,1616.78,1640.76,1613.09,1619.58,61238,0
2012-06-07 00:00:00,1619.48,1628.43,1578.39,1588.73,61964,0
2012-06-08 00:00:00,1588.7,1594.99,1564.54,1592.78,54685,0
2012-06-11 00:00:00,1602.08,1607.8,1581.85,1595.53,55673,0
2012-06-12 00:00:00,1595.98,1617.53,1585.73,1610.42,51155,0
2012-06-13 00:00:00,1609.49,1624.4,1605.6,1616.26,66314,0
2012-06-14 00:00:00,1617.53,1628.04,1609.79,1622.22,72819,0
2012-06-15 00:00:00,1622.38,1633.33,1619.54,1626.38,57846,0
2012-06-18 00:00:00,1628.79,1630.53,1603.52,1627.83,70538,0
2012-06-19 00:00:00,1626.63,1633.0,1616.68,1617.63,43934,0
2012-06-20 00:00:00,1617.58,1622.48,1590.1,1605.28,55868,0
2012-06-21 00:00:00,1606.13,1606.88,1563.93,1564.83,56980,0
2012-06-22 00:00:00,1564.83,1573.05,1558.33,1571.93,42474,0
2012-06-25 00:00:00,1571.25,1588.21,1566.4,1583.98,38342,0
2012-06-26 00:00:00,1585.75,1586.93,1567.85,1572.09,38975,0
2012-06-27 00:00:00,1571.91,1582.99,1562.44,1573.79,37946,0
2012-06-28 00:00:00,1573.69,1578.9,1548.01,1551.94,45295,0
2012-06-29 00:00:00,1551.47,1607.0,1550.74,1596.64,55954,0
2012-07-02 00:00:00,1598.84,1601.83,1587.11,1596.45,35939,0
2012-07-03 00:00:00,1596.57,1624.49,1594.65,1616.45,40424,0
2012-07-04 00:00:00,1616.67,1620.15,1611.48,1614.4,23495,0
2012-07-05 00:00:00,1615.16,1624.03,1597.15,1604.45,42579,0
2012-07-06 00:00:00,1604.61,1609.2,1576.57,1583.14,49594,0
2012-07-09 00:00:00,1581.5,1593.19,1576.35,1587.1,34411,0
2012-07-10 00:00:00,1588.7,1600.78,1564.35,1566.6,43806,0
2012-07-11 00:00:00,1566.35,1582.98,1566.35,1575.9,39350,0
2012-07-12 00:00:00,1576.49,1577.71,1554.43,1571.5,45652,0
2012-07-13 00:00:00,1571.34,1596.68,1565.86,1588.85,36957,0
2012-07-16 00:00:00,1590.32,1594.53,1577.78,1588.51,37496,0
2012-07-17 00:00:00,1588.41,1598.62,1571.64,1582.01,52695,0
2012-07-18 00:00:00,1583.49,1585.61,1567.83,1573.16,42932,0
2012-07-19 00:00:00,1572.97,1591.44,1572.55,1581.1,41651,0
2012-07-20 00:00:00,1581.0,1587.08,1573.61,1583.95,44766,0
2012-07-23 00:00:00,1580.47,1582.58,1563.43,1576.11,45271,0
2012-07-24 00:00:00,1576.1,1584.21,1568.89,1580.27,58259,0
2012-07-25 00:00:00,1581.37,1610.07,1578.62,1604.03,68956,0
2012-07-26 00:00:00,1605.16,1621.44,1601.29,1615.65,58500,0
2012-07-27 00:00:00,1614.96,1629.08,1611.65,1622.91,62184,0
2012-07-30 00:00:00,1621.94,1625.89,1614.14,1621.02,47493,0
2012-07-31 00:00:00,1621.76,1627.46,1611.12,1613.86,71042,0
2012-08-01 00:00:00,1613.91,1618.3,1591.85,1599.25,66069,0
2012-08-02 00:00:00,1599.32,1615.21,1584.11,1587.48,53954,0
2012-08-03 00:00:00,1587.81,1606.58,1585.12,1602.9,51518,0
2012-08-06 00:00:00,1602.54,1615.28,1602.25,1610.56,45621,0
2012-08-07 00:00:00,1610.21,1618.27,1608.57,1611.11,43128,0
2012-08-08 00:00:00,1611.79,1616.61,1603.14,1611.6,46505,0
2012-08-09 00:00:00,1611.63,1618.21,1609.53,1616.34,41463,0
2012-08-10 00:00:00,1616.31,1626.31,1605.48,1619.75,44128,0
2012-08-13 00:00:00,1620.28,1625.45,1607.31,1609.46,43767,0
2012-08-14 00:00:00,1609.46,1616.14,1590.82,1598.74,44886,0
2012-08-15 00:00:00,1598.85,1606.33,1590.09,1602.88,47419,0
2012-08-16 00:00:00,1602.97,1618.62,1600.64,1613.75,46058,0
2012-08-17 00:00:00,1614.16,1620.23,1611.49,1615.11,35580,0
2012-08-20 00:00:00,1615.34,1622.31,1609.51,1619.96,39851,0
2012-08-21 00:00:00,1620.26,1641.14,1618.45,1637.08,45421,0
2012-08-22 00:00:00,1637.51,1655.7,1633.94,1654.21,47482,0
2012-08-23 00:00:00,1654.01,1674.77,1652.55,1669.7,60964,0
2012-08-24 00:00:00,1669.31,1673.67,1662.54,1670.16,44665,0
2012-08-27 00:00:00,1669.67,1676.89,1662.74,1663.34,41121,0
2012-08-28 00:00:00,1663.29,1672.15,1656.79,1666.05,47196,0
2012-08-29 00:00:00,1666.05,1669.73,1652.52,1655.17,39039,0
2012-08-30 00:00:00,1655.55,1664.04,1651.05,1654.74,41576,0
2012-08-31 00:00:00,1654.81,1692.56,1645.95,1691.21,54421,0
2012-09-03 00:00:00,1690.59,1695.05,1685.35,1692.25,28068,0
2012-09-04 00:00:00,1692.06,1698.83,1687.72,1695.66,52692,0
2012-09-05 00:00:00,1695.06,1695.76,1687.23,1692.96,40996,0
2012-09-06 00:00:00,1692.96,1713.44,1691.27,1700.64,58035,0
2012-09-07 00:00:00,1700.84,1741.9,1688.65,1735.36,68313,0
2012-09-10 00:00:00,1735.36,1739.78,1724.61,1724.61,47616,0
2012-09-11 00:00:00,1724.92,1737.94,1724.92,1731.91,47549,0
2012-09-12 00:00:00,1731.02,1746.94,1725.36,1730.81,54645,0
2012-09-13 00:00:00,1730.81,1773.04,1719.56,1766.82,68522,0
2012-09-14 00:00:00,1767.07,1777.65,1765.36,1770.0,67187,0
2012-09-17 00:00:00,1770.7,1776.21,1754.08,1760.77,51130,0
2012-09-18 00:00:00,1761.77,1773.27,1751.85,1770.87,70079,0
2012-09-19 00:00:00,1770.91,1779.12,1762.21,1769.36,54050,0
2012-09-20 00:00:00,1769.14,1772.1,1755.74,1767.67,60758,0
2012-09-21 00:00:00,1768.14,1786.94,1766.65,1772.55,69238,0
2012-09-24 00:00:00,1772.1,1772.1,1755.43,1764.06,65566,0
2012-09-25 00:00:00,1764.33,1774.79,1758.57,1760.12,65301,0
2012-09-26 00:00:00,1760.33,1765.42,1736.28,1752.09,62424,0
2012-09-27 00:00:00,1752.98,1779.93,1750.76,1776.36,67008,0
2012-09-28 00:00:00,1776.87,1783.0,1767.4,1771.71,65856,0
2012-10-01 00:00:00,1770.57,1791.12,1763.22,1774.73,78492,0
2012-10-02 00:00:00,1776.31,1784.11,1770.4,1774.01,65329,0
2012-10-03 00:00:00,1773.44,1781.65,1770.73,1778.46,65342,0
2012-10-04 00:00:00,1778.51,1795.06,1777.46,1789.56,71530,0
2012-10-05 00:00:00,1790.25,1795.72,1772.8,1780.26,68595,0
2012-10-08 00:00:00,1779.6,1779.69,1766.55,1774.92,58275,0
2012-10-09 00:00:00,1775.63,1779.56,1760.25,1763.51,65670,0
2012-10-10 00:00:00,1763.25,1768.02,1756.73,1761.91,64311,0
2012-10-11 00:00:00,1761.91,1774.66,1758.13,1767.41,62442,0
2012-10-12 00:00:00,1767.36,1773.25,1752.0,1753.36,57808,0
2012-10-15 00:00:00,1753.09,1753.5,1728.45,1736.81,67018,0
2012-10-16 00:00:00,1736.85,1748.0,1734.44,1747.86,56117,0
2012-10-17 00:00:00,1747.59,1753.38,1742.63,1749.36,50412,0
2012-10-18 00:00:00,1749.09,1751.92,1737.9,1741.31,41447,0
2012-10-19 00:00:00,1740.76,1743.23,1716.18,1721.1,51982,0
2012-10-22 00:00:00,1719.99,1729.09,1713.21,1728.81,56457,0
2012-10-23 00:00:00,1728.67,1729.75,1703.65,1706.91,57997,0
2012-10-24 00:00:00,1706.91,1714.16,1698.38,1701.21,63109,0
2012-10-25 00:00:00,1701.21,1717.76,1701.21,1709.91,46775,0
2012-10-26 00:00:00,1710.71,1718.15,1700.62,1710.75,52126,0
2012-10-29 00:00:00,1710.41,1717.03,1705.75,1708.96,42460,0
2012-10-30 00:00:00,1708.8,1715.0,1704.56,1709.41,35396,0
2012-10-31 00:00:00,1709.01,1725.82,1709.01,1720.11,44250,0
2012-11-01 00:00:00,1719.41,1726.8,1713.44,1714.91,43629,0
2012-11-02 00:00:00,1715.42,1716.68,1674.3,1677.15,57268,0
2012-11-05 00:00:00,1677.32,1686.04,1672.39,1684.61,53978,0
2012-11-06 00:00:00,1684.98,1721.03,1683.43,1715.61,54485,0
2012-11-07 00:00:00,1714.63,1731.62,1702.95,1717.01,81804,0
2012-11-08 00:00:00,1717.97,1734.51,1712.54,1730.6,53475,0
2012-11-09 00:00:00,1730.27,1738.4,1726.84,1730.66,60319,0
2012-11-12 00:00:00,1732.18,1737.81,1725.31,1727.76,44618,0
2012-11-13 00:00:00,1728.23,1732.8,1717.7,1724.71,56075,0
2012-11-14 00:00:00,1725.04,1733.85,1720.61,1726.11,58432,0
2012-11-15 00:00:00,1726.94,1727.76,1704.59,1716.21,55694,0
2012-11-16 00:00:00,1716.21,1717.31,1705.6,1713.31,46996,0
2012-11-19 00:00:00,1714.43,1735.39,1714.3,1731.31,48305,0
2012-11-20 00:00:00,1730.26,1735.56,1721.74,1726.86,50269,0
2012-11-21 00:00:00,1727.47,1731.85,1719.65,1728.16,43577,0
2012-11-22 00:00:00,1728.69,1732.32,1728.31,1729.58,20272,0
2012-11-23 00:00:00,1730.46,1754.48,1727.61,1752.25,34402,0
2012-11-26 00:00:00,1750.76,1752.01,1745.8,1749.06,42813,0
2012-11-27 00:00:00,1748.65,1751.64,1740.27,1741.49,47443,0
2012-11-28 00:00:00,1742.15,1742.92,1705.81,1719.56,63346,0
2012-11-29 00:00:00,1719.63,1728.2,1717.88,1725.26,47898,0
2012-11-30 00:00:00,1725.57,1731.51,1708.24,1714.41,55164,0
2012-12-03 00:00:00,1714.84,1722.64,1712.61,1715.61,45781,0
2012-12-04 00:00:00,1716.02,1717.25,1691.07,1696.26,66964,0
2012-12-05 00:00:00,1696.0,1706.64,1684.54,1693.88,55315,0
2012-12-06 00:00:00,1693.76,1703.01,1685.7,1699.81,57148,0
2012-12-07 00:00:00,1699.21,1705.3,1683.52,1704.06,71441,0
2012-12-10 00:00:00,1703.93,1716.77,1702.49,1712.44,49662,0
2012-12-11 00:00:00,1712.76,1714.19,1704.68,1710.04,41323,0
2012-12-12 00:00:00,1710.16,1723.0,1707.44,1711.49,56162,0
2012-12-13 00:00:00,1709.96,1711.13,1689.31,1697.29,60693,0
2012-12-14 00:00:00,1697.09,1700.62,1693.04,1695.77,43950,0
2012-12-17 00:00:00,1697.74,1699.72,1686.34,1697.69,41995,0
2012-12-18 00:00:00,1698.1,1702.95,1660.73,1670.59,57168,0
2012-12-19 00:00:00,1671.09,1676.64,1663.18,1665.49,64739,0
2012-12-20 00:00:00,1665.24,1671.73,1635.5,1647.13,65463,0
2012-12-21 00:00:00,1647.67,1659.54,1635.4,1656.98,62024,0
2012-12-24 00:00:00,1657.1,1665.68,1651.84,1658.21,31836,0
2012-12-26 00:00:00,1649.34,1667.8,1649.04,1659.4,38665,0
2012-12-27 00:00:00,1658.95,1665.21,1652.47,1663.07,36327,0
2012-12-28 00:00:00,1663.47,1666.18,1653.58,1655.63,32834,0
2012-12-31 00:00:00,1656.4,1680.31,1655.59,1675.04,38779,0
2013-01-02 00:00:00,1673.74,1694.74,1669.69,1686.04,51112,0
2013-01-03 00:00:00,1685.54,1689.83,1660.68,1663.34,55880,0
2013-01-04 00:00:00,1663.44,1663.99,1625.64,1655.59,71721,0
2013-01-07 00:00:00,1656.21,1662.45,1642.73,1646.74,62545,0
2013-01-08 00:00:00,1647.53,1662.37,1646.39,1660.01,60156,0
2013-01-09 00:00:00,1659.77,1665.78,1651.23,1657.51,56076,0
2013-01-10 00:00:00,1657.44,1678.57,1653.67,1674.36,54591,0
2013-01-11 00:00:00,1674.69,1676.72,1653.28,1662.56,54969,0
2013-01-14 00:00:00,1661.9,1674.64,1659.59,1666.96,51709,0
2013-01-15 00:00:00,1667.51,1685.03,1666.31,1678.82,61635,0
2013-01-16 00:00:00,1679.99,1684.6,1673.39,1679.78,46440,0
2013-01-17 00:00:00,1680.64,1697.21,1666.68,1686.96,47438,0
2013-01-18 00:00:00,1687.02,1695.08,1683.34,1683.81,40434,0
2013-01-21 00:00:00,1685.2,1691.2,1684.71,1689.88,26036,0
2013-01-22 00:00:00,1689.62,1695.86,1686.51,1691.82,40678,0
2013-01-23 00:00:00,1692.17,1694.86,1683.61,1684.17,36911,0
2013-01-24 00:00:00,1684.13,1686.05,1664.79,1667.19,44453,0
2013-01-25 00:00:00,1667.64,1672.13,1655.74,1658.19,39722,0
2013-01-28 00:00:00,1659.18,1662.04,1651.67,1654.57,36870,0
2013-01-29 00:00:00,1654.81,1665.94,1654.66,1663.52,37123,0
2013-01-30 00:00:00,1663.43,1683.66,1662.57,1675.9,45847,0
2013-01-31 00:00:00,1675.12,1680.55,1657.73,1663.39,42218,0
2013-02-01 00:00:00,1663.82,1681.93,1659.79,1666.87,41210,0
2013-02-04 00:00:00,1668.4,1677.34,1661.39,1674.46,40049,0
2013-02-05 00:00:00,1674.38,1685.3,1666.56,1672.66,45900,0
2013-02-06 00:00:00,1672.67,1679.52,1668.11,1677.01,39775,0
2013-02-07 00:00:00,1677.2,1682.93,1662.89,1670.81,48170,0
2013-02-08 00:00:00,1671.36,1673.4,1664.94,1667.09,39644,0
2013-02-11 00:00:00,1667.84,1669.41,1643.54,1648.01,42773,0
2013-02-12 00:00:00,1647.76,1653.19,1639.08,1650.95,50197,0
2013-02-13 00:00:00,1652.07,1653.39,1640.32,1642.55,53380,0
2013-02-14 00:00:00,1642.0,1649.84,1632.68,1634.05,44837,0
2013-02-15 00:00:00,1633.49,1635.87,1597.76,1609.39,58863,0
2013-02-18 00:00:00,1609.37,1618.58,1607.02,1609.81,36275,0
2013-02-19 00:00:00,1609.65,1614.96,1600.54,1604.45,52858,0
2013-02-20 00:00:00,1604.32,1609.29,1558.43,1563.97,64421,0
2013-02-21 00:00:00,1565.28,1584.69,1554.82,1576.34,65193,0
2013-02-22 00:00:00,1577.34,1586.96,1569.75,1581.29,47252,0
2013-02-25 00:00:00,1580.38,1596.77,1575.07,1593.0,45408,0
2013-02-26 00:00:00,1592.35,1619.87,1584.22,1614.14,50984,0
2013-02-27 00:00:00,1613.31,1614.67,1592.22,1596.21,53061,0
2013-02-28 00:00:00,1596.92,1602.79,1574.78,1579.14,56578,0
2013-03-01 00:00:00,1579.75,1587.15,1564.66,1575.29,52444,0
2013-03-04 00:00:00,1578.39,1584.68,1569.24,1574.39,49497,0
2013-03-05 00:00:00,1574.79,1586.27,1571.76,1575.04,47680,0
2013-03-06 00:00:00,1575.11,1584.76,1567.14,1583.74,51718,0
2013-03-07 00:00:00,1584.13,1585.27,1574.76,1578.06,41616,0
2013-03-08 00:00:00,1577.49,1583.63,1561.27,1578.39,46323,0
2013-03-11 00:00:00,1578.45,1583.02,1575.31,1581.39,25925,0
2013-03-12 00:00:00,1581.44,1598.2,1579.79,1592.37,32501,0
2013-03-13 00:00:00,1592.39,1598.99,1585.36,1587.53,31628,0
2013-03-14 00:00:00,1587.81,1593.24,1576.82,1589.88,38649,0
2013-03-15 00:00:00,1590.25,1598.72,1588.36,1591.59,29292,0
2013-03-18 00:00:00,1597.7,1611.06,1590.98,1605.02,43937,0
2013-03-19 00:00:00,1604.74,1615.46,1599.91,1612.22,35826,0
2013-03-20 00:00:00,1613.23,1614.57,1600.44,1606.05,31878,0
2013-03-21 00:00:00,1606.39,1616.66,1604.32,1614.24,30257,0
2013-03-22 00:00:00,1614.84,1615.86,1603.41,1608.49,29882,0
2013-03-25 00:00:00,1609.43,1613.41,1589.64,1604.79,42712,0
2013-03-26 00:00:00,1605.27,1605.88,1594.38,1599.43,31859,0
2013-03-27 00:00:00,1599.36,1608.08,1591.15,1605.17,31566,0
2013-03-28 00:00:00,1605.3,1607.54,1593.78,1596.66,31232,0
2013-04-01 00:00:00,1597.65,1601.02,1594.61,1598.79,20069,0
2013-04-02 00:00:00,1599.35,1603.67,1573.64,1575.8,28683,0
2013-04-03 00:00:00,1575.93,1577.0,1549.75,1557.56,40228,0
2013-04-04 00:00:00,1557.41,1559.52,1539.93,1553.22,43281,0
